_id,deviceId,unit,line,modelName,operation,guauge,height,diameter,surfaceArea,
ObjectId(5b31fb3d2941f7068578ef17),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1653,1
ObjectId(5b31fb3e2941f7068578ef18),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1654,1
ObjectId(5b31fb3e2941f7068578ef19),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1655,1
ObjectId(5b31fb3f2941f7068578ef1a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1656,1
ObjectId(5b31fb402941f7068578ef1b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1657,1
ObjectId(5b31fb412941f7068578ef1c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1658,1
ObjectId(5b31fb422941f7068578ef1d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1659,1
ObjectId(5b31fb432941f7068578ef1e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1660,1
ObjectId(5b31fb432941f7068578ef1f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1661,1
ObjectId(5b31fb442941f7068578ef20),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1662,1
ObjectId(5b31fb452941f7068578ef21),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1663,1
ObjectId(5b31fb462941f7068578ef22),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1664,1
ObjectId(5b31fb472941f7068578ef23),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1665,1
ObjectId(5b31fb472941f7068578ef24),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1666,1
ObjectId(5b31fb482941f7068578ef25),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1667,1
ObjectId(5b31fb492941f7068578ef26),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1668,1
ObjectId(5b31fb4a2941f7068578ef27),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1669,1
ObjectId(5b31fb4b2941f7068578ef28),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1670,1
ObjectId(5b31fb4b2941f7068578ef29),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1671,1
ObjectId(5b31fb4c2941f7068578ef2a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1672,1
ObjectId(5b31fb4d2941f7068578ef2b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1673,1
ObjectId(5b31fb4e2941f7068578ef2c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1674,1
ObjectId(5b31fb4f2941f7068578ef2d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1675,1
ObjectId(5b31fb4f2941f7068578ef2e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1676,1
ObjectId(5b31fb502941f7068578ef2f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1677,1
ObjectId(5b31fb512941f7068578ef30),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1678,1
ObjectId(5b31fb522941f7068578ef31),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1679,1
ObjectId(5b31fb532941f7068578ef32),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1680,1
ObjectId(5b31fb532941f7068578ef33),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1681,1
ObjectId(5b31fb542941f7068578ef34),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1682,1
ObjectId(5b31fb552941f7068578ef35),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1683,1
ObjectId(5b31fb562941f7068578ef36),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1684,1
ObjectId(5b31fb572941f7068578ef37),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1685,1
ObjectId(5b31fb572941f7068578ef38),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1686,1
ObjectId(5b31fb582941f7068578ef39),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1687,1
ObjectId(5b31fb592941f7068578ef3a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1688,1
ObjectId(5b31fb5a2941f7068578ef3b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1689,1
ObjectId(5b31fb5b2941f7068578ef3c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1690,1
ObjectId(5b31fb5b2941f7068578ef3d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1691,1
ObjectId(5b31fb5c2941f7068578ef3e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1692,1
ObjectId(5b31fb5d2941f7068578ef3f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1693,1
ObjectId(5b31fb5e2941f7068578ef40),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1694,1
ObjectId(5b31fb5f2941f7068578ef41),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1695,1
ObjectId(5b31fb5f2941f7068578ef42),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1696,1
ObjectId(5b31fb602941f7068578ef43),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1697,1
ObjectId(5b31fb612941f7068578ef44),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1698,1
ObjectId(5b31fb622941f7068578ef45),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1699,1
ObjectId(5b31fb632941f7068578ef46),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1700,1
ObjectId(5b31fb632941f7068578ef47),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1701,1
ObjectId(5b31fb642941f7068578ef48),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1702,1
ObjectId(5b31fb652941f7068578ef49),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1703,1
ObjectId(5b31fb662941f7068578ef4a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1704,1
ObjectId(5b31fb672941f7068578ef4b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1705,1
ObjectId(5b31fb672941f7068578ef4c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1706,1
ObjectId(5b31fb682941f7068578ef4d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1707,1
ObjectId(5b31fb692941f7068578ef4e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1708,1
ObjectId(5b31fb6a2941f7068578ef4f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1709,1
ObjectId(5b31fb6b2941f7068578ef50),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1710,1
ObjectId(5b31fb6b2941f7068578ef51),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1711,1
ObjectId(5b31fb6c2941f7068578ef52),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1712,1
ObjectId(5b31fb6d2941f7068578ef53),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1713,1
ObjectId(5b31fb6e2941f7068578ef54),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1714,1
ObjectId(5b31fb6f2941f7068578ef55),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1715,1
ObjectId(5b31fb6f2941f7068578ef56),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1716,1
ObjectId(5b31fb702941f7068578ef57),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1717,1
ObjectId(5b31fb712941f7068578ef58),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1718,1
ObjectId(5b31fb722941f7068578ef59),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1719,1
ObjectId(5b31fb732941f7068578ef5a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1720,1
ObjectId(5b31fb732941f7068578ef5b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1721,1
ObjectId(5b31fb742941f7068578ef5c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1722,1
ObjectId(5b31fb752941f7068578ef5d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1723,1
ObjectId(5b31fb762941f7068578ef5e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1724,1
ObjectId(5b31fb772941f7068578ef5f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1725,1
ObjectId(5b31fb772941f7068578ef60),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1726,1
ObjectId(5b31fb782941f7068578ef61),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1727,1
ObjectId(5b31fb792941f7068578ef62),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1728,1
ObjectId(5b31fb7a2941f7068578ef63),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1729,1
ObjectId(5b31fb7b2941f7068578ef64),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1730,1
ObjectId(5b31fb7b2941f7068578ef65),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1731,1
ObjectId(5b31fb7c2941f7068578ef66),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1732,1
ObjectId(5b31fb7d2941f7068578ef67),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1733,1
ObjectId(5b31fb7e2941f7068578ef68),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1734,1
ObjectId(5b31fb7f2941f7068578ef69),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1735,1
ObjectId(5b31fb7f2941f7068578ef6a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1736,1
ObjectId(5b31fb802941f7068578ef6b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1737,1
ObjectId(5b31fb812941f7068578ef6c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1738,1
ObjectId(5b31fb822941f7068578ef6d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1739,1
ObjectId(5b31fb832941f7068578ef6e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1740,1
ObjectId(5b31fb832941f7068578ef6f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1741,1
ObjectId(5b31fb842941f7068578ef70),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1742,1
ObjectId(5b31fb852941f7068578ef71),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1743,1
ObjectId(5b31fb862941f7068578ef72),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1744,1
ObjectId(5b31fb872941f7068578ef73),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1745,1
ObjectId(5b31fb872941f7068578ef74),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1746,1
ObjectId(5b31fb882941f7068578ef75),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1747,1
ObjectId(5b31fb892941f7068578ef76),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1748,1
ObjectId(5b31fb8a2941f7068578ef77),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1749,1
ObjectId(5b31fb8b2941f7068578ef78),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1750,1
ObjectId(5b31fb8b2941f7068578ef79),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1751,1
ObjectId(5b31fb8c2941f7068578ef7a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1752,1
ObjectId(5b31fb8d2941f7068578ef7b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1753,1
ObjectId(5b31fb8e2941f7068578ef7c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1754,1
ObjectId(5b31fb8f2941f7068578ef7d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1755,1
ObjectId(5b31fb8f2941f7068578ef7e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1756,1
ObjectId(5b31fb902941f7068578ef7f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1757,1
ObjectId(5b31fb912941f7068578ef80),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1758,1
ObjectId(5b31fb922941f7068578ef81),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1759,1
ObjectId(5b31fb932941f7068578ef82),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1760,1
ObjectId(5b31fb942941f7068578ef83),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1761,1
ObjectId(5b31fb942941f7068578ef84),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1762,1
ObjectId(5b31fb952941f7068578ef85),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1763,1
ObjectId(5b31fb962941f7068578ef86),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1764,1
ObjectId(5b31fb972941f7068578ef87),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1765,1
ObjectId(5b31fb972941f7068578ef88),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1766,1
ObjectId(5b31fb982941f7068578ef89),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1767,1
ObjectId(5b31fb992941f7068578ef8a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1768,1
ObjectId(5b31fb9a2941f7068578ef8b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1769,1
ObjectId(5b31fb9b2941f7068578ef8c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1770,1
ObjectId(5b31fb9b2941f7068578ef8d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1771,1
ObjectId(5b31fb9c2941f7068578ef8e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1772,1
ObjectId(5b31fb9d2941f7068578ef8f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1773,1
ObjectId(5b31fb9e2941f7068578ef90),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1774,1
ObjectId(5b31fb9f2941f7068578ef91),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1775,1
ObjectId(5b31fb9f2941f7068578ef92),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1776,1
ObjectId(5b31fba02941f7068578ef93),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1777,1
ObjectId(5b31fba12941f7068578ef94),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1778,1
ObjectId(5b31fba22941f7068578ef95),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1779,1
ObjectId(5b31fba32941f7068578ef96),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1780,1
ObjectId(5b31fba32941f7068578ef97),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1781,1
ObjectId(5b31fba42941f7068578ef98),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1782,1
ObjectId(5b31fba52941f7068578ef99),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1783,1
ObjectId(5b31fba62941f7068578ef9a),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1784,1
ObjectId(5b31fba72941f7068578ef9b),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1785,1
ObjectId(5b31fba72941f7068578ef9c),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1786,1
ObjectId(5b31fba82941f7068578ef9d),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1787,1
ObjectId(5b31fba92941f7068578ef9e),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1788,1
ObjectId(5b31fbaa2941f7068578ef9f),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1789,1
ObjectId(5b31fbab2941f7068578efa0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1790,1
ObjectId(5b31fbab2941f7068578efa1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1791,1
ObjectId(5b31fbac2941f7068578efa2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1792,1
ObjectId(5b31fbad2941f7068578efa3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1793,1
ObjectId(5b31fbae2941f7068578efa4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1794,1
ObjectId(5b31fbaf2941f7068578efa5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1795,1
ObjectId(5b31fbaf2941f7068578efa6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1796,1
ObjectId(5b31fbb02941f7068578efa7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1797,1
ObjectId(5b31fbb12941f7068578efa8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1798,1
ObjectId(5b31fbb22941f7068578efa9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1799,1
ObjectId(5b31fbb32941f7068578efaa),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1800,1
ObjectId(5b31fbb32941f7068578efab),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1801,1
ObjectId(5b31fbb42941f7068578efac),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1802,1
ObjectId(5b31fbb52941f7068578efad),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1803,1
ObjectId(5b31fbb62941f7068578efae),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1804,1
ObjectId(5b31fbb72941f7068578efaf),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1805,1
ObjectId(5b31fbb72941f7068578efb0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1806,1
ObjectId(5b31fbb82941f7068578efb1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1807,1
ObjectId(5b31fbb92941f7068578efb2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1808,1
ObjectId(5b31fbba2941f7068578efb3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1809,1
ObjectId(5b31fbbb2941f7068578efb4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1810,1
ObjectId(5b31fbbb2941f7068578efb5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1811,1
ObjectId(5b31fbbc2941f7068578efb6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1812,1
ObjectId(5b31fbbd2941f7068578efb7),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1813,1
ObjectId(5b31fbbe2941f7068578efb8),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1814,1
ObjectId(5b31fbbf2941f7068578efb9),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1815,1
ObjectId(5b31fbbf2941f7068578efba),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1816,1
ObjectId(5b31fbc02941f7068578efbb),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1817,1
ObjectId(5b31fbc12941f7068578efbc),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1818,1
ObjectId(5b31fbc22941f7068578efbd),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1819,1
ObjectId(5b31fbc32941f7068578efbe),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1820,1
ObjectId(5b31fbc32941f7068578efbf),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1821,1
ObjectId(5b31fbc42941f7068578efc0),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1822,1
ObjectId(5b31fbc52941f7068578efc1),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1823,1
ObjectId(5b31fbc62941f7068578efc2),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1824,1
ObjectId(5b31fbc72941f7068578efc3),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1825,1
ObjectId(5b31fbc72941f7068578efc4),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1826,1
ObjectId(5b31fbc82941f7068578efc5),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1827,1
ObjectId(5b31fbc92941f7068578efc6),f60f6f09c53c47e788ee0955bb7d5331,unit-1,line2,2LtrCooker,heat-treatment,50,550,500,1828,1
