_id,REGION,LOCATION,PLANT,LINE,MODEL,OPERATOR,DEVICEID,PARAMETER,DATA
ObjectId(5b2237d430d0fb1c1e026922),tn,hosur,p1,l1,m1,op1,d1,temp,1914
ObjectId(5b2237d530d0fb1c1e026923),tn,hosur,p1,l1,m1,op1,d1,temp,1915
ObjectId(5b2237d630d0fb1c1e026924),tn,hosur,p1,l1,m1,op1,d1,temp,1916
ObjectId(5b2237d730d0fb1c1e026925),tn,hosur,p1,l1,m1,op1,d1,temp,1917
ObjectId(5b2237d830d0fb1c1e026926),tn,hosur,p1,l1,m1,op1,d1,temp,1918
ObjectId(5b2237d930d0fb1c1e026927),tn,hosur,p1,l1,m1,op1,d1,temp,1919
ObjectId(5b2237da30d0fb1c1e026928),tn,hosur,p1,l1,m1,op1,d1,temp,1920
ObjectId(5b2237db30d0fb1c1e026929),tn,hosur,p1,l1,m1,op1,d1,temp,1921
ObjectId(5b2237dc30d0fb1c1e02692a),tn,hosur,p1,l1,m1,op1,d1,temp,1922
ObjectId(5b2237dd30d0fb1c1e02692b),tn,hosur,p1,l1,m1,op1,d1,temp,1923
ObjectId(5b2237de30d0fb1c1e02692c),tn,hosur,p1,l1,m1,op1,d1,temp,1924
ObjectId(5b2237df30d0fb1c1e02692d),tn,hosur,p1,l1,m1,op1,d1,temp,1925
ObjectId(5b2237e030d0fb1c1e02692e),tn,hosur,p1,l1,m1,op1,d1,temp,1926
ObjectId(5b2237e130d0fb1c1e02692f),tn,hosur,p1,l1,m1,op1,d1,temp,1927
ObjectId(5b2237e230d0fb1c1e026930),tn,hosur,p1,l1,m1,op1,d1,temp,1928
ObjectId(5b2237e330d0fb1c1e026931),tn,hosur,p1,l1,m1,op1,d1,temp,1929
ObjectId(5b2237e430d0fb1c1e026932),tn,hosur,p1,l1,m1,op1,d1,temp,1930
ObjectId(5b2237e530d0fb1c1e026933),tn,hosur,p1,l1,m1,op1,d1,temp,1931
ObjectId(5b2237e630d0fb1c1e026934),tn,hosur,p1,l1,m1,op1,d1,temp,1932
ObjectId(5b2237e730d0fb1c1e026935),tn,hosur,p1,l1,m1,op1,d1,temp,1933
ObjectId(5b2237e830d0fb1c1e026936),tn,hosur,p1,l1,m1,op1,d1,temp,1934
ObjectId(5b2237ea30d0fb1c1e026937),tn,hosur,p1,l1,m1,op1,d1,temp,1935
ObjectId(5b2237ea30d0fb1c1e026938),tn,hosur,p1,l1,m1,op1,d1,temp,1936
ObjectId(5b2237eb30d0fb1c1e026939),tn,hosur,p1,l1,m1,op1,d1,temp,1937
ObjectId(5b2237ec30d0fb1c1e02693a),tn,hosur,p1,l1,m1,op1,d1,temp,1938
ObjectId(5b2237ed30d0fb1c1e02693b),tn,hosur,p1,l1,m1,op1,d1,temp,1939
ObjectId(5b2237ee30d0fb1c1e02693c),tn,hosur,p1,l1,m1,op1,d1,temp,1940
ObjectId(5b2237ef30d0fb1c1e02693d),tn,hosur,p1,l1,m1,op1,d1,temp,1941
ObjectId(5b2237f030d0fb1c1e02693e),tn,hosur,p1,l1,m1,op1,d1,temp,1942
ObjectId(5b2237f130d0fb1c1e02693f),tn,hosur,p1,l1,m1,op1,d1,temp,1943
ObjectId(5b2237f230d0fb1c1e026940),tn,hosur,p1,l1,m1,op1,d1,temp,1944
ObjectId(5b2237f330d0fb1c1e026941),tn,hosur,p1,l1,m1,op1,d1,temp,1945
ObjectId(5b2237f530d0fb1c1e026942),tn,hosur,p1,l1,m1,op1,d1,temp,1946
ObjectId(5b2237f630d0fb1c1e026943),tn,hosur,p1,l1,m1,op1,d1,temp,1947
ObjectId(5b2237f730d0fb1c1e026944),tn,hosur,p1,l1,m1,op1,d1,temp,1948
ObjectId(5b2237f830d0fb1c1e026945),tn,hosur,p1,l1,m1,op1,d1,temp,1949
ObjectId(5b2237f930d0fb1c1e026946),tn,hosur,p1,l1,m1,op1,d1,temp,1950
ObjectId(5b2237fa30d0fb1c1e026947),tn,hosur,p1,l1,m1,op1,d1,temp,1951
ObjectId(5b2237fb30d0fb1c1e026948),tn,hosur,p1,l1,m1,op1,d1,temp,1952
ObjectId(5b2237fc30d0fb1c1e026949),tn,hosur,p1,l1,m1,op1,d1,temp,1953
ObjectId(5b2237fd30d0fb1c1e02694a),tn,hosur,p1,l1,m1,op1,d1,temp,1954
ObjectId(5b2237fe30d0fb1c1e02694b),tn,hosur,p1,l1,m1,op1,d1,temp,1955
ObjectId(5b2237ff30d0fb1c1e02694c),tn,hosur,p1,l1,m1,op1,d1,temp,1956
ObjectId(5b22380030d0fb1c1e02694d),tn,hosur,p1,l1,m1,op1,d1,temp,1957
ObjectId(5b22380130d0fb1c1e02694e),tn,hosur,p1,l1,m1,op1,d1,temp,1958
ObjectId(5b22380230d0fb1c1e02694f),tn,hosur,p1,l1,m1,op1,d1,temp,1959
ObjectId(5b22380330d0fb1c1e026950),tn,hosur,p1,l1,m1,op1,d1,temp,1960
ObjectId(5b22380430d0fb1c1e026951),tn,hosur,p1,l1,m1,op1,d1,temp,1961
ObjectId(5b22380530d0fb1c1e026952),tn,hosur,p1,l1,m1,op1,d1,temp,1962
ObjectId(5b22380630d0fb1c1e026953),tn,hosur,p1,l1,m1,op1,d1,temp,1963
ObjectId(5b22380730d0fb1c1e026954),tn,hosur,p1,l1,m1,op1,d1,temp,1964
ObjectId(5b22380830d0fb1c1e026955),tn,hosur,p1,l1,m1,op1,d1,temp,1965
ObjectId(5b22380930d0fb1c1e026956),tn,hosur,p1,l1,m1,op1,d1,temp,1966
ObjectId(5b22380a30d0fb1c1e026957),tn,hosur,p1,l1,m1,op1,d1,temp,1967
ObjectId(5b22380b30d0fb1c1e026958),tn,hosur,p1,l1,m1,op1,d1,temp,1968
ObjectId(5b22380c30d0fb1c1e026959),tn,hosur,p1,l1,m1,op1,d1,temp,1969
ObjectId(5b22380d30d0fb1c1e02695a),tn,hosur,p1,l1,m1,op1,d1,temp,1970
ObjectId(5b22380e30d0fb1c1e02695b),tn,hosur,p1,l1,m1,op1,d1,temp,1971
ObjectId(5b22380f30d0fb1c1e02695c),tn,hosur,p1,l1,m1,op1,d1,temp,1972
ObjectId(5b22381030d0fb1c1e02695d),tn,hosur,p1,l1,m1,op1,d1,temp,1973
ObjectId(5b22381130d0fb1c1e02695e),tn,hosur,p1,l1,m1,op1,d1,temp,1974
ObjectId(5b22381230d0fb1c1e02695f),tn,hosur,p1,l1,m1,op1,d1,temp,1975
ObjectId(5b22381330d0fb1c1e026960),tn,hosur,p1,l1,m1,op1,d1,temp,1976
ObjectId(5b22381430d0fb1c1e026961),tn,hosur,p1,l1,m1,op1,d1,temp,1977
ObjectId(5b22381530d0fb1c1e026962),tn,hosur,p1,l1,m1,op1,d1,temp,1978
ObjectId(5b22381630d0fb1c1e026963),tn,hosur,p1,l1,m1,op1,d1,temp,1979
ObjectId(5b22381730d0fb1c1e026964),tn,hosur,p1,l1,m1,op1,d1,temp,1980
ObjectId(5b22381830d0fb1c1e026965),tn,hosur,p1,l1,m1,op1,d1,temp,1981
ObjectId(5b22381930d0fb1c1e026966),tn,hosur,p1,l1,m1,op1,d1,temp,1982
ObjectId(5b22381a30d0fb1c1e026967),tn,hosur,p1,l1,m1,op1,d1,temp,1983
ObjectId(5b22381b30d0fb1c1e026968),tn,hosur,p1,l1,m1,op1,d1,temp,1984
ObjectId(5b22381c30d0fb1c1e026969),tn,hosur,p1,l1,m1,op1,d1,temp,1985
ObjectId(5b22381d30d0fb1c1e02696a),tn,hosur,p1,l1,m1,op1,d1,temp,1986
ObjectId(5b22381e30d0fb1c1e02696b),tn,hosur,p1,l1,m1,op1,d1,temp,1987
ObjectId(5b22381f30d0fb1c1e02696c),tn,hosur,p1,l1,m1,op1,d1,temp,1988
ObjectId(5b22382030d0fb1c1e02696d),tn,hosur,p1,l1,m1,op1,d1,temp,1989
ObjectId(5b22382130d0fb1c1e02696e),tn,hosur,p1,l1,m1,op1,d1,temp,1990
ObjectId(5b22382230d0fb1c1e02696f),tn,hosur,p1,l1,m1,op1,d1,temp,1991
ObjectId(5b22382330d0fb1c1e026970),tn,hosur,p1,l1,m1,op1,d1,temp,1992
ObjectId(5b22382430d0fb1c1e026971),tn,hosur,p1,l1,m1,op1,d1,temp,1993
ObjectId(5b22382530d0fb1c1e026972),tn,hosur,p1,l1,m1,op1,d1,temp,1994
ObjectId(5b22382630d0fb1c1e026973),tn,hosur,p1,l1,m1,op1,d1,temp,1995
ObjectId(5b22382730d0fb1c1e026974),tn,hosur,p1,l1,m1,op1,d1,temp,1996
ObjectId(5b22382830d0fb1c1e026975),tn,hosur,p1,l1,m1,op1,d1,temp,1997
ObjectId(5b22382930d0fb1c1e026976),tn,hosur,p1,l1,m1,op1,d1,temp,1998
ObjectId(5b22382a30d0fb1c1e026977),tn,hosur,p1,l1,m1,op1,d1,temp,1999
ObjectId(5b22382b30d0fb1c1e026978),tn,hosur,p1,l1,m1,op1,d1,temp,2000
